,relative_path,full_path,instrument,instrument_id
704,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1491__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1491__1.wav,pia,0
705,../../IRMAS/IRMAS-TrainingData/pia/131__[pia][nod][cla]1402__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/131__[pia][nod][cla]1402__1.wav,pia,0
706,../../IRMAS/IRMAS-TrainingData/pia/135__[pia][nod][cla]1396__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/135__[pia][nod][cla]1396__1.wav,pia,0
707,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1316__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1316__3.wav,pia,0
708,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1290__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1290__1.wav,pia,0
709,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1283__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1283__1.wav,pia,0
710,../../IRMAS/IRMAS-TrainingData/pia/032__[pia][dru][jaz_blu]1425__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/032__[pia][dru][jaz_blu]1425__3.wav,pia,0
711,../../IRMAS/IRMAS-TrainingData/pia/029__[pia][nod][cla]1411__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/029__[pia][nod][cla]1411__2.wav,pia,0
712,../../IRMAS/IRMAS-TrainingData/pia/024__[pia][nod][cla]1414__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/024__[pia][nod][cla]1414__3.wav,pia,0
713,../../IRMAS/IRMAS-TrainingData/pia/027__[pia][nod][cla]1398__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/027__[pia][nod][cla]1398__1.wav,pia,0
714,../../IRMAS/IRMAS-TrainingData/pia/254__[pia][nod][cla]1406__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/254__[pia][nod][cla]1406__2.wav,pia,0
715,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1480__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1480__3.wav,pia,0
716,../../IRMAS/IRMAS-TrainingData/pia/[pia][cla]1367__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][cla]1367__3.wav,pia,0
717,../../IRMAS/IRMAS-TrainingData/pia/042__[pia][nod][cla]1409__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/042__[pia][nod][cla]1409__2.wav,pia,0
718,../../IRMAS/IRMAS-TrainingData/pia/178__[pia][nod][cla]1379__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/178__[pia][nod][cla]1379__2.wav,pia,0
719,../../IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1508__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][jaz_blu]1508__2.wav,pia,0
720,../../IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1311__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/pia/[pia][pop_roc]1311__1.wav,pia,0
721,../../IRMAS/IRMAS-TrainingData/voi/119__[voi][nod][cou_fol]2393__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/119__[voi][nod][cou_fol]2393__3.wav,voi,1
722,../../IRMAS/IRMAS-TrainingData/voi/185__[voi][dru][lat_sou]2288__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/185__[voi][dru][lat_sou]2288__3.wav,voi,1
723,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2349__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2349__3.wav,voi,1
724,../../IRMAS/IRMAS-TrainingData/voi/190__[voi][dru][cou_fol]2419__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/190__[voi][dru][cou_fol]2419__2.wav,voi,1
725,../../IRMAS/IRMAS-TrainingData/voi/174__[voi][dru][pop_roc]2463__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/174__[voi][dru][pop_roc]2463__2.wav,voi,1
726,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2518__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2518__2.wav,voi,1
727,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2534__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2534__3.wav,voi,1
728,../../IRMAS/IRMAS-TrainingData/voi/115__[voi][dru][lat_sou]2285__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/115__[voi][dru][lat_sou]2285__1.wav,voi,1
729,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2523__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2523__1.wav,voi,1
730,../../IRMAS/IRMAS-TrainingData/voi/253__[voi][nod][pop_roc]2330__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/253__[voi][nod][pop_roc]2330__2.wav,voi,1
731,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2364__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2364__2.wav,voi,1
732,../../IRMAS/IRMAS-TrainingData/voi/093__[voi][nod][cou_fol]2383__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/093__[voi][nod][cou_fol]2383__2.wav,voi,1
733,../../IRMAS/IRMAS-TrainingData/voi/017__[voi][dru][pop_roc]2320__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/017__[voi][dru][pop_roc]2320__1.wav,voi,1
734,../../IRMAS/IRMAS-TrainingData/voi/018__[voi][dru][cou_fol]2449__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/018__[voi][dru][cou_fol]2449__2.wav,voi,1
735,../../IRMAS/IRMAS-TrainingData/voi/010__[voi][dru][cou_fol]2367__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/010__[voi][dru][cou_fol]2367__2.wav,voi,1
736,../../IRMAS/IRMAS-TrainingData/voi/087__[voi][dru][pop_roc]2462__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/087__[voi][dru][pop_roc]2462__3.wav,voi,1
737,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2339__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2339__2.wav,voi,1
738,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2520__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2520__1.wav,voi,1
739,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2350__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2350__3.wav,voi,1
740,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2511__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2511__2.wav,voi,1
741,../../IRMAS/IRMAS-TrainingData/voi/035__[voi][nod][cou_fol]2437__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/035__[voi][nod][cou_fol]2437__3.wav,voi,1
742,../../IRMAS/IRMAS-TrainingData/voi/099__[voi][nod][cou_fol]2399__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/099__[voi][nod][cou_fol]2399__1.wav,voi,1
743,../../IRMAS/IRMAS-TrainingData/voi/075__[voi][dru][pop_roc]2329__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/075__[voi][dru][pop_roc]2329__2.wav,voi,1
744,../../IRMAS/IRMAS-TrainingData/voi/073__[voi][nod][cou_fol]2436__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/073__[voi][nod][cou_fol]2436__2.wav,voi,1
745,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2496__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2496__2.wav,voi,1
746,../../IRMAS/IRMAS-TrainingData/voi/051__[voi][dru][pop_roc]2304__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/051__[voi][dru][pop_roc]2304__1.wav,voi,1
747,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2334__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2334__3.wav,voi,1
748,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2517__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2517__1.wav,voi,1
749,../../IRMAS/IRMAS-TrainingData/voi/240__[voi][dru][cou_fol]2392__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/240__[voi][dru][cou_fol]2392__3.wav,voi,1
750,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2519__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2519__2.wav,voi,1
751,../../IRMAS/IRMAS-TrainingData/voi/181__[voi][nod][cou_fol]2434__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/181__[voi][nod][cou_fol]2434__2.wav,voi,1
752,../../IRMAS/IRMAS-TrainingData/voi/261__[voi][dru][cou_fol]2408__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/261__[voi][dru][cou_fol]2408__2.wav,voi,1
753,../../IRMAS/IRMAS-TrainingData/voi/009__[voi][nod][cou_fol]2442__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/009__[voi][nod][cou_fol]2442__2.wav,voi,1
754,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2484__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2484__2.wav,voi,1
755,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2520__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2520__3.wav,voi,1
756,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2360__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2360__1.wav,voi,1
757,../../IRMAS/IRMAS-TrainingData/voi/059__[voi][nod][cou_fol]2447__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/059__[voi][nod][cou_fol]2447__1.wav,voi,1
758,../../IRMAS/IRMAS-TrainingData/voi/172__[voi][dru][pop_roc]2470__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/172__[voi][dru][pop_roc]2470__2.wav,voi,1
759,../../IRMAS/IRMAS-TrainingData/voi/034__[voi][nod][cou_fol]2379__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/034__[voi][nod][cou_fol]2379__2.wav,voi,1
760,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2348__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2348__3.wav,voi,1
761,../../IRMAS/IRMAS-TrainingData/voi/186__[voi][nod][cou_fol]2439__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/186__[voi][nod][cou_fol]2439__2.wav,voi,1
762,../../IRMAS/IRMAS-TrainingData/voi/114__[voi][dru][lat_sou]2454__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/114__[voi][dru][lat_sou]2454__1.wav,voi,1
763,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2484__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2484__1.wav,voi,1
764,../../IRMAS/IRMAS-TrainingData/voi/033__[voi][nod][pop_roc]2467__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/033__[voi][nod][pop_roc]2467__1.wav,voi,1
765,../../IRMAS/IRMAS-TrainingData/voi/051__[voi][dru][pop_roc]2304__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/051__[voi][dru][pop_roc]2304__2.wav,voi,1
766,../../IRMAS/IRMAS-TrainingData/voi/186__[voi][nod][cou_fol]2439__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/186__[voi][nod][cou_fol]2439__3.wav,voi,1
767,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2336__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2336__1.wav,voi,1
768,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2343__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2343__3.wav,voi,1
769,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2502__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2502__2.wav,voi,1
770,../../IRMAS/IRMAS-TrainingData/voi/019__[voi][dru][pop_roc]2459__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/019__[voi][dru][pop_roc]2459__3.wav,voi,1
771,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2532__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2532__2.wav,voi,1
772,../../IRMAS/IRMAS-TrainingData/voi/091__[voi][dru][pop_roc]2319__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/091__[voi][dru][pop_roc]2319__1.wav,voi,1
773,../../IRMAS/IRMAS-TrainingData/voi/191__[voi][nod][cou_fol]2368__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/191__[voi][nod][cou_fol]2368__2.wav,voi,1
774,../../IRMAS/IRMAS-TrainingData/voi/135__[voi][dru][pop_roc]2292__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/135__[voi][dru][pop_roc]2292__2.wav,voi,1
775,../../IRMAS/IRMAS-TrainingData/voi/137__[voi][dru][cou_fol]2377__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/137__[voi][dru][cou_fol]2377__1.wav,voi,1
776,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2525__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2525__2.wav,voi,1
777,../../IRMAS/IRMAS-TrainingData/voi/242__[voi][dru][pop_roc]2324__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/242__[voi][dru][pop_roc]2324__1.wav,voi,1
778,../../IRMAS/IRMAS-TrainingData/voi/199__[voi][nod][cou_fol]2438__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/199__[voi][nod][cou_fol]2438__3.wav,voi,1
779,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2527__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2527__1.wav,voi,1
780,../../IRMAS/IRMAS-TrainingData/voi/052__[voi][nod][cou_fol]2396__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/052__[voi][nod][cou_fol]2396__2.wav,voi,1
781,../../IRMAS/IRMAS-TrainingData/voi/174__[voi][dru][pop_roc]2463__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/174__[voi][dru][pop_roc]2463__3.wav,voi,1
782,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2357__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2357__2.wav,voi,1
783,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2529__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2529__1.wav,voi,1
784,../../IRMAS/IRMAS-TrainingData/voi/100__[voi][dru][cou_fol]2423__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/100__[voi][dru][cou_fol]2423__1.wav,voi,1
785,../../IRMAS/IRMAS-TrainingData/voi/222__[voi][dru][pop_roc]2481__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/222__[voi][dru][pop_roc]2481__1.wav,voi,1
786,../../IRMAS/IRMAS-TrainingData/voi/149__[voi][dru][cou_fol]2429__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/149__[voi][dru][cou_fol]2429__2.wav,voi,1
787,../../IRMAS/IRMAS-TrainingData/voi/138__[voi][dru][pop_roc]2297__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/138__[voi][dru][pop_roc]2297__2.wav,voi,1
788,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2344__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2344__3.wav,voi,1
789,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2540__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2540__2.wav,voi,1
790,../../IRMAS/IRMAS-TrainingData/voi/130__[voi][dru][pop_roc]2301__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/130__[voi][dru][pop_roc]2301__1.wav,voi,1
791,../../IRMAS/IRMAS-TrainingData/voi/001__[voi][dru][pop_roc]2321__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/001__[voi][dru][pop_roc]2321__2.wav,voi,1
792,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2493__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2493__3.wav,voi,1
793,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2506__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2506__1.wav,voi,1
794,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2529__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2529__3.wav,voi,1
795,../../IRMAS/IRMAS-TrainingData/voi/003__[voi][dru][cou_fol]2431__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/003__[voi][dru][cou_fol]2431__2.wav,voi,1
796,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2492__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2492__3.wav,voi,1
797,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2338__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2338__1.wav,voi,1
798,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2345__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2345__1.wav,voi,1
799,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2537__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2537__3.wav,voi,1
800,../../IRMAS/IRMAS-TrainingData/voi/099__[voi][nod][cou_fol]2399__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/099__[voi][nod][cou_fol]2399__2.wav,voi,1
801,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2356__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2356__3.wav,voi,1
802,../../IRMAS/IRMAS-TrainingData/voi/046__[voi][dru][lat_sou]2455__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/046__[voi][dru][lat_sou]2455__3.wav,voi,1
803,../../IRMAS/IRMAS-TrainingData/voi/034__[voi][nod][cou_fol]2379__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/034__[voi][nod][cou_fol]2379__3.wav,voi,1
804,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2505__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2505__3.wav,voi,1
805,../../IRMAS/IRMAS-TrainingData/voi/236__[voi][nod][cou_fol]2450__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/236__[voi][nod][cou_fol]2450__2.wav,voi,1
806,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2518__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2518__1.wav,voi,1
807,../../IRMAS/IRMAS-TrainingData/voi/220__[voi][dru][cou_fol]2389__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/220__[voi][dru][cou_fol]2389__2.wav,voi,1
808,../../IRMAS/IRMAS-TrainingData/voi/098__[voi][dru][pop_roc]2313__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/098__[voi][dru][pop_roc]2313__2.wav,voi,1
809,../../IRMAS/IRMAS-TrainingData/voi/222__[voi][dru][pop_roc]2481__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/222__[voi][dru][pop_roc]2481__2.wav,voi,1
810,../../IRMAS/IRMAS-TrainingData/voi/181__[voi][nod][cou_fol]2434__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/181__[voi][nod][cou_fol]2434__1.wav,voi,1
811,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2523__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2523__3.wav,voi,1
812,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2334__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2334__2.wav,voi,1
813,../../IRMAS/IRMAS-TrainingData/voi/072__[voi][dru][cou_fol]2406__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/072__[voi][dru][cou_fol]2406__2.wav,voi,1
814,../../IRMAS/IRMAS-TrainingData/voi/075__[voi][dru][pop_roc]2329__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/075__[voi][dru][pop_roc]2329__1.wav,voi,1
815,../../IRMAS/IRMAS-TrainingData/voi/057__[voi][nod][pop_roc]2314__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/057__[voi][nod][pop_roc]2314__3.wav,voi,1
816,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2543__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2543__3.wav,voi,1
817,../../IRMAS/IRMAS-TrainingData/voi/039__[voi][nod][cou_fol]2371__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/039__[voi][nod][cou_fol]2371__3.wav,voi,1
818,../../IRMAS/IRMAS-TrainingData/voi/217__[voi][dru][lat_sou]2453__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/217__[voi][dru][lat_sou]2453__1.wav,voi,1
819,../../IRMAS/IRMAS-TrainingData/voi/244__[voi][nod][cou_fol]2441__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/244__[voi][nod][cou_fol]2441__2.wav,voi,1
820,../../IRMAS/IRMAS-TrainingData/voi/240__[voi][dru][cou_fol]2392__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/240__[voi][dru][cou_fol]2392__1.wav,voi,1
821,../../IRMAS/IRMAS-TrainingData/voi/100__[voi][dru][cou_fol]2423__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/100__[voi][dru][cou_fol]2423__3.wav,voi,1
822,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2501__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2501__1.wav,voi,1
823,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2489__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2489__1.wav,voi,1
824,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2519__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2519__3.wav,voi,1
825,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2517__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2517__3.wav,voi,1
826,../../IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2488__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][jaz_blu]2488__2.wav,voi,1
827,../../IRMAS/IRMAS-TrainingData/voi/132__[voi][dru][cou_fol]2397__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/132__[voi][dru][cou_fol]2397__2.wav,voi,1
828,../../IRMAS/IRMAS-TrainingData/voi/098__[voi][dru][pop_roc]2313__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/098__[voi][dru][pop_roc]2313__1.wav,voi,1
829,../../IRMAS/IRMAS-TrainingData/voi/120__[voi][dru][cou_fol]2402__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/120__[voi][dru][cou_fol]2402__1.wav,voi,1
830,../../IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2528__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/[voi][pop_roc]2528__1.wav,voi,1
831,../../IRMAS/IRMAS-TrainingData/voi/079__[voi][dru][lat_sou]2289__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/079__[voi][dru][lat_sou]2289__2.wav,voi,1
832,../../IRMAS/IRMAS-TrainingData/voi/209__[voi][nod][cou_fol]2422__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/209__[voi][nod][cou_fol]2422__1.wav,voi,1
833,../../IRMAS/IRMAS-TrainingData/voi/017__[voi][dru][pop_roc]2320__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/voi/017__[voi][dru][pop_roc]2320__3.wav,voi,1
